101325
298.15

# Positive molecular ions (relative to HDMA+)

1N1P	18.2459260893	-.983803
1Ac1P	28.1075197275	-.066512
1D1P	0	0


#################################################################
######              Neutral                                ######
#################################################################

# pure acid

1A1B	-48.3194429822	-46.317200
2A1B	-76.4502567907	-81.567426
3A1B	-100.0179338554	-118.261404
4A1B	-120.9174844327	-155.532564
5A1B	-148.2141876138	-198.884030
6A1B	-168.7695678992	-241.399556

# ammonia ############################################################################### Ammonia neg.

1N1B	-9.1026363115	-34.668644
1A1N1B	-58.8057532505	-79.643158
2A1N1B	-96.1055757293	-122.262760
3A1N1B	-123.1406315370	-153.449143
4A1N1B	-149.9862007869	-196.167021
5A1N1B	-178.8132629385	-244.493605
6A1N1B	-194.5847879685	-278.742381

2N1B	-15.9740896315	-57.711582
1A2N1B	-67.6230257875	-108.954708
2A2N1B	-111.6243151957	-148.588415
3A2N1B	-149.1686054825	-196.549665
4A2N1B	-177.1004550507	-236.064263

3A3N1B	-168.7159519111	-228.459293
4A3N1B	-205.5805533262	-273.385889
4A4N1B	-216.6561755224	-305.060892

# DMA ################################################################################### DMA neg.

1D1B	-12.5213498705	-39.130382
1A1D1B	-69.3651307668	-81.293068
2A1D1B	-104.2867479735	-121.102480
3A1D1B	-132.6746785140	-159.456354
4A1D1B	-159.0961052364	-198.116811
5A1D1B	-187.0510297784	-239.992695

2D1B	-22.5599247475	-66.591970
1A2D1B	-82.6427435354	-117.081005
2A2D1B	-132.0960149607	-163.772384
3A2D1B	-167.9204746451	-202.894638

2A3D1B	-150.3890487967	-197.260372
3A3D1B	-192.9878914863	-245.974486
3A4D1B	-214.8215000755	-279.911467

# ammonia and DMA

1N1D1B	-20.9042463293	-70.699719
1A1N1D1B	-76.2130932012	-111.055210
2A1N1D1B	-123.99853985894	-161.461897
3A1N1D1B	-155.6477493450	-197.632336
4A1N1D1B	-185.9750733415	-233.817998
5A1N1D1B	-211.8682446229	-273.345431

